region_def,ssp,n,avg_pop(mill),pop_share
ed57,SSP5,rsam,151.37483333333333,0.01868547729914139
ed57,SSP5,rsas,497.9119444444444,0.06146148689327276
ed57,SSP5,rsl,6.308333333333334,0.0007786909930784417
ed57,SSP5,rus,130.19283333333334,0.01607080370092936
ed57,SSP5,slo,2.727333333333333,0.00033665784440516826
ed57,SSP5,sui,11.194333333333333,0.0013818113405840585
ed57,SSP5,swe,16.829333333333334,0.002077387099526783
ed57,SSP5,tha,65.488,0.008083738296653261
ed57,SSP5,tur,80.48899999999999,0.009935438733192711
ed57,SSP5,ukr,37.178444444444445,0.004589250170497668
ed57,SSP5,usa,518.1156666666667,0.06395540338274752
ed57,SSP5,vnm,86.768,0.010710508864586034
ed57,SSP5,zaf,60.533722222222224,0.007472189844960121
