region_def,ssp,approach,n,budget_share
ed57,SSP3,gdp_percapita,rfa,0.02743588433687304
ed57,SSP3,gdp_percapita,ris,0.009601830282356977
ed57,SSP3,gdp_percapita,rjan57,0.006517961287853963
ed57,SSP3,gdp_percapita,rom,0.011874409114064947
ed57,SSP3,gdp_percapita,rsaf,0.002677119994967605
ed57,SSP3,gdp_percapita,rsam,0.010107890860800977
ed57,SSP3,gdp_percapita,rsas,0.0030426493329492824
ed57,SSP3,gdp_percapita,rsl,0.02432039689365979
ed57,SSP3,gdp_percapita,rus,0.017474508610375774
ed57,SSP3,gdp_percapita,slo,0.02309783589445107
ed57,SSP3,gdp_percapita,sui,0.031612405986904
ed57,SSP3,gdp_percapita,swe,0.028590379214912736
ed57,SSP3,gdp_percapita,tha,0.011854811281446373
ed57,SSP3,gdp_percapita,tur,0.012322954225949805
ed57,SSP3,gdp_percapita,ukr,0.010250085306193656
ed57,SSP3,gdp_percapita,usa,0.033305607942407146
ed57,SSP3,gdp_percapita,vnm,0.00645779356534791
ed57,SSP3,gdp_percapita,zaf,0.010895733923519035
ed57,SSP4,gdp_percapita,arg,0.015522482762846736
ed57,SSP4,gdp_percapita,aus,0.028975537863418305
ed57,SSP4,gdp_percapita,aut,0.026877391230819603
ed57,SSP4,gdp_percapita,bel,0.02521530722974355
ed57,SSP4,gdp_percapita,bgr,0.016579578358086856
ed57,SSP4,gdp_percapita,blt,0.018311277172170667
ed57,SSP4,gdp_percapita,bra,0.011304869663667696
ed57,SSP4,gdp_percapita,can,0.025002515068982017
ed57,SSP4,gdp_percapita,chl,0.01688565398458009
ed57,SSP4,gdp_percapita,chn,0.017266928455311976
ed57,SSP4,gdp_percapita,cor,0.03337929267130158
ed57,SSP4,gdp_percapita,cro,0.014128745725953965
ed57,SSP4,gdp_percapita,dnk,0.02429723123042707
ed57,SSP4,gdp_percapita,egy,0.010736178179219787
ed57,SSP4,gdp_percapita,esp,0.0185032929549093
ed57,SSP4,gdp_percapita,fin,0.025110372171258437
ed57,SSP4,gdp_percapita,fra,0.02268151222689737
ed57,SSP4,gdp_percapita,gbr,0.025284474548779575
ed57,SSP4,gdp_percapita,golf57,0.010684679537301024
ed57,SSP4,gdp_percapita,grc,0.020781054295670273
ed57,SSP4,gdp_percapita,hun,0.018071355671302636
ed57,SSP4,gdp_percapita,idn,0.011597353252912997
ed57,SSP4,gdp_percapita,irl,0.024824945742104153
ed57,SSP4,gdp_percapita,ita,0.02041020568542303
ed57,SSP4,gdp_percapita,jpn,0.025672626115286135
ed57,SSP4,gdp_percapita,meme,0.008924416822080254
ed57,SSP4,gdp_percapita,mex,0.014513649799842862
ed57,SSP4,gdp_percapita,mys,0.017412815809402928
ed57,SSP4,gdp_percapita,nde,0.007177296076196831
ed57,SSP4,gdp_percapita,nld,0.026253923176703328
ed57,SSP4,gdp_percapita,noan,0.01054420796795967
ed57,SSP4,gdp_percapita,noap,0.009803394771786825
ed57,SSP4,gdp_percapita,nor,0.030478034931378403
ed57,SSP4,gdp_percapita,oeu,0.010574280816595751
ed57,SSP4,gdp_percapita,osea,0.005684458795614554
ed57,SSP4,gdp_percapita,pol,0.019227204700366242
ed57,SSP4,gdp_percapita,prt,0.017375379594476877
ed57,SSP4,gdp_percapita,rcam,0.004751034901047468
ed57,SSP4,gdp_percapita,rcz,0.028243779474202074
ed57,SSP4,gdp_percapita,rfa,0.025817397048889402
ed57,SSP4,gdp_percapita,ris,0.010540156922107727
ed57,SSP4,gdp_percapita,rjan57,0.006497469128758466
ed57,SSP4,gdp_percapita,rom,0.014562561240695712
ed57,SSP4,gdp_percapita,rsaf,0.0015882102390139617
ed57,SSP4,gdp_percapita,rsam,0.010535089662333902
ed57,SSP4,gdp_percapita,rsas,0.0019002949283754957
ed57,SSP4,gdp_percapita,rsl,0.02263548301237854
ed57,SSP4,gdp_percapita,rus,0.018889705359243673
ed57,SSP4,gdp_percapita,slo,0.021157583156458815
ed57,SSP4,gdp_percapita,sui,0.029654577515702576
ed57,SSP4,gdp_percapita,swe,0.026489412384561834
ed57,SSP4,gdp_percapita,tha,0.014235274689927802
ed57,SSP4,gdp_percapita,tur,0.013137884113976133
